absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous_asteroid,is_sentry_object,epoch_date_close_approach,relative_velocity_km_per_sec,miss_distance_kilometers
23.5,0.0530340723,0.1185877909,False,False,1737475800000,15.279918987,16829549.427043512
25.73,0.0189913123,0.0424658654,False,False,1737474300000,6.2223888158,1801435.350216092
25.1,0.0253837029,0.0567596853,False,False,1737419040000,5.7664976905,51908321.96957432
26.4,0.0139493823,0.0311917671,False,False,1737502740000,7.9051926705,14457727.9164829
24.7,0.0305179233,0.0682401509,False,False,1737481440000,15.4691468537,37857743.23635186
25.4,0.022108281,0.0494356193,False,False,1737441660000,10.728534495,55978800.1569313
26.99,0.0106305314,0.023770591,False,False,1737429780000,7.7125503093,31885530.07150199
20.6,0.2016299194,0.4508582062,False,False,1737471780000,22.4337099039,20619055.58772817
27.35,0.0090064777,0.0201390963,False,False,1737486660000,24.47589933,71340610.18965876
25.23,0.0239086457,0.0534613571,False,False,1737494220000,17.2889877087,45040141.68477718
24.63,0.0315177333,0.0704757942,False,False,1737460440000,20.0524037253,20591863.362415712
26.79,0.0116561459,0.0260639347,False,False,1737461160000,21.0972128277,5063541.011959044
27.31,0.0091739206,0.0205135101,False,False,1737433260000,7.6996138583,4570831.914995241
27.06,0.0102933082,0.0230165369,False,False,1737444240000,9.1028567415,2364336.381135162
24.23,0.0378926498,0.0847305409,False,False,1737336780000,4.602340047,42821495.0040872
24.68,0.0308003021,0.0688715693,False,False,1737415620000,8.2939199444,18061902.511950005
19.81,0.2901048414,0.648694146,False,False,1737374460000,33.06308275,58807367.032593474
25.09,0.0255008688,0.0570216761,False,False,1737339660000,3.5396076415,62499626.708930165
24.93,0.0274507982,0.0613818507,False,False,1737408060000,21.9113934164,66492011.36739615
28.01,0.006645918,0.0148607244,False,False,1737332400000,14.1999462319,25373594.240595527
23.03,0.0658498783,0.1472448042,False,False,1737397980000,15.887110866,36364645.581891045
25.67,0.0195233786,0.0436556017,False,False,1737334860000,18.4885067316,23568730.122158825
28.1,0.0063760979,0.0142573883,False,True,1737364200000,8.7992362319,26592305.2862997
25.93,0.0173202827,0.0387293295,False,False,1737346680000,2.4337624164,8891651.576187612
23.55,0.0518268695,0.1158884032,False,False,1737351900000,12.6054400536,27217079.427778862
23.49,0.0532788665,0.1191351672,False,False,1737367920000,16.6134321961,24165689.77102548
23.54,0.0520660914,0.1164233197,False,False,1737358020000,23.274478684,6785583.321466797
27.42,0.0087207729,0.019500241,False,False,1737411540000,6.2551372775,2863923.404729872
24.66,0.0310852938,0.0695088301,False,False,1737410640000,19.3167233042,13955967.549992617
26.5,0.0133215567,0.0297879063,False,True,1737403380000,23.4871328278,2244992.107259298
28.6,0.0050647146,0.0113250461,False,True,1737359760000,6.4480977091,120253.275413345
25.39,0.0222103282,0.0496638037,False,False,1737398700000,23.3402485955,4391488.10924295
23.5,0.0530340723,0.1185877909,False,False,1737340200000,18.4287942442,7534200.548686974
23.62,0.0501828101,0.1122121746,False,False,1737335640000,24.8330749574,3006608.087881006
26.2,0.0152951935,0.0342010925,False,False,1737366540000,7.1977468138,4107693.454999663
25.8,0.0183888672,0.0411187571,False,False,1737355680000,7.1736611272,4391863.59989665
25.79,0.0184737464,0.0413085527,False,False,1737387420000,8.6488434128,3889952.094678306
29.01,0.0041932908,0.0093764832,False,True,1737341820000,15.6893053802,3672448.759527906
27.35,0.0090064777,0.0201390963,False,True,1737264540000,12.5995105472,38462131.78080464
22.01,0.1053307015,0.2355266087,True,False,1737254820000,14.2370224289,9206432.018369963
27.8,0.0073207399,0.016369672,False,False,1737329880000,16.6175129449,42638166.09059555
27.25,0.0094309399,0.0210882227,False,False,1737325740000,2.933403853,22252617.025281675
26.89,0.011131533,0.0248908644,False,False,1737251640000,22.3135148668,16103263.362028439
25.33,0.0228325794,0.0510551996,False,False,1737292920000,6.2182853129,65592017.656220175
23.18,0.0614546821,0.1374168468,False,False,1737292260000,15.2147228086,37992809.66293304
21.09,0.1608996045,0.3597824532,False,False,1737246540000,12.492001707,25999104.792549554
26.53,0.0131387781,0.0293792009,False,False,1737305460000,6.4723626449,9034449.325408893
23.82,0.0457672667,0.1023387195,False,False,1737247260000,12.5116164365,48124680.43434812
25.5,0.0211132445,0.0472106499,False,False,1737305940000,5.0085894484,6722166.989199357
23.73,0.0477040198,0.1066694311,False,False,1737260100000,3.8754999861,23032991.66625437
26.54,0.0130784109,0.0292442157,False,False,1737275100000,12.9643601312,2514560.198542816
27.21,0.0096062741,0.021480282,False,False,1737262200000,7.8000179388,1556390.95743997
24.74,0.0299609084,0.0669946278,False,False,1737258360000,10.2479949839,6902492.830169263
26.73,0.011982708,0.0267941497,False,False,1737322920000,3.6492179175,1103721.356386992
25.16,0.0246919266,0.0552128263,False,False,1737252180000,7.4560054041,7393362.112688658
25.52,0.0209196771,0.04677782,False,False,1738192080000,12.162006247,17982845.109022796
25.63,0.0198863453,0.04446722,False,False,1738127340000,30.9387411296,48245526.82043666
25.2,0.0242412481,0.0542050786,False,False,1738177560000,17.8360300648,68421299.95377605
29.7,0.0030517923,0.0068240151,False,True,1738180800000,11.667582948,13832150.195085244
24.6,0.0319561887,0.0714562102,False,False,1738178280000,8.3616478137,55225803.03319285
21.5,0.1332155667,0.2978790628,True,False,1738125300000,15.1472494533,8870168.095353078
27.67,0.007772397,0.0173796081,False,False,1738179780000,4.9285938605,26259719.346595064
27.68,0.0077366861,0.017299756,False,False,1738165440000,7.7191496595,2628639.136027438
24.55,0.0327005439,0.0731206391,False,False,1738109220000,15.3143515245,9509103.874316432
24.14,0.0394961694,0.0883161196,False,False,1738164000000,14.9067520583,25150847.799297366
26.93,0.0109283596,0.0244365549,False,False,1738113300000,5.3433234343,5891937.047914929
26.7,0.0121494041,0.0271668934,False,False,1738133760000,9.854047585,3754840.220264229
21.5,0.1332155667,0.2978790628,True,False,1738125300000,15.1472494527,8870168.095353078
25.87,0.0178055329,0.039814382,False,False,1738081500000,3.3405116656,13131492.803324748
27.8,0.0073207399,0.016369672,False,False,1738082040000,22.1781653855,32976155.779947046
26.0,0.0167708462,0.0375007522,False,False,1738104780000,5.6968805763,25054817.85978803
27.63,0.0079168967,0.0177027191,False,False,1738043760000,7.4933188974,74789892.1528336
25.86,0.0178877195,0.0399981568,False,False,1738095720000,14.2814444629,7539229.370845746
28.0,0.0066765941,0.0149293183,False,False,1738086180000,19.6556880888,70530654.76898226
25.68,0.0194336768,0.0434550225,False,False,1738105740000,5.9277431581,28875545.454976574
27.8,0.0073207399,0.016369672,False,False,1738070220000,9.9510085107,21779660.187801827
22.29,0.0925880583,0.2070331923,False,False,1738081620000,14.2918326423,27498476.35728137
25.04,0.0260948603,0.0583498816,False,False,1738031760000,2.4451007506,17180917.7832409
24.75,0.0298232505,0.0666868155,False,False,1738086480000,9.8588545613,16381114.253540032
27.25,0.0094309399,0.0210882227,False,False,1738036200000,11.3155520042,1283088.36476892
23.6,0.0506471459,0.1132504611,False,False,1738041360000,6.3978891502,28820353.370330893
28.51,0.0052790403,0.0118042929,False,True,1738038960000,16.0048290887,822011.243743646
29.43,0.0034558507,0.0077275172,False,True,1738103820000,5.3200874399,838965.858500948
19.76,0.2968622513,0.6638041738,False,False,1737952020000,22.0738818018,16873153.914995372
26.3,0.0146067964,0.0326617897,False,False,1737967560000,15.3765851684,40488906.86635513
24.3,0.0366906138,0.0820427065,False,False,1737980940000,4.0071364752,15204334.817606444
29.6,0.0031956189,0.007145621,False,True,1738001880000,19.2589757924,28849084.793167993
25.71,0.0191670368,0.0428587972,False,False,1738000320000,25.2921968453,68223999.75113
22.64,0.0788052183,0.1762138252,False,False,1737944700000,10.6553527764,43071327.05229586
23.0,0.0667659413,0.1492931834,False,False,1737939960000,9.9930171082,15694195.571125448
21.63,0.1254743564,0.2805691903,False,False,1737941760000,14.3464362016,26942697.247119173
24.35,0.0358554334,0.0801751865,False,False,1738012260000,7.7921688167,12659435.617515508
24.09,0.0404161533,0.0903732663,False,False,1737949980000,11.4395894773,11076700.56492726
27.09,0.0101520787,0.0227007381,False,False,1737943020000,6.081982884,968252.16746042
25.12,0.0251509837,0.0562393094,False,False,1737991380000,7.1174918598,6880605.599643386
26.52,0.0131994239,0.0295148091,False,False,1738020600000,5.8667358654,5514203.712706611
19.76,0.2968622513,0.6638041738,False,False,1737952020000,22.0738818056,16873153.900035586
24.0,0.0421264611,0.0941976306,False,False,1737976080000,15.5646107942,11892906.289330881
22.97,0.0676947481,0.1513700585,False,False,1737875340000,14.0614715644,62393709.517077215
26.9,0.0110803882,0.0247765013,False,False,1737919440000,16.6155200823,35323013.69946353
22.08,0.1019893859,0.2280551997,False,False,1737916980000,20.6336578598,54834065.5272183
25.2,0.0242412481,0.0542050786,False,False,1737868920000,9.6943277145,20407917.238032017
25.98,0.0169260249,0.0378477424,False,False,1737893940000,19.9828928401,66042979.08895435
26.1,0.0160160338,0.0358129403,False,False,1737856020000,14.3681200798,59120739.42970381
26.6,0.0127219879,0.0284472297,False,False,1737863280000,4.9364877306,38689233.79400742
21.51,0.1326034968,0.2965104328,False,False,1737876600000,17.6449369022,24356983.903426975
26.59,0.0127807099,0.0285785361,False,False,1737897360000,6.488044036,58225468.1044097
31.82,0.0011496218,0.0025706324,False,True,1737885540000,15.5091491565,41565809.42363276
23.29,0.0584191154,0.1306291133,False,False,1737909240000,17.379623454,33375966.30505657
24.07,0.0407901194,0.0912094798,False,False,1737922080000,12.7946936196,34987952.42364315
27.0,0.0105816886,0.023661375,False,False,1737887100000,2.4347075978,4781448.796436144
26.85,0.0113384836,0.0253536201,False,False,1737908220000,11.4419836527,2804694.750677555
31.82,0.0011496218,0.0025706324,False,False,1737853800000,21.0469764561,9711.953559548
26.52,0.0131994239,0.0295148091,False,True,1737889680000,16.1994385542,1736309.996921985
22.51,0.0836671502,0.1870854353,False,False,1737804420000,12.3499082823,44000505.00410164
20.84,0.1805323255,0.4036825521,True,False,1737798960000,21.9717281134,62420482.0306056
27.0,0.0105816886,0.023661375,False,True,1737833100000,6.659504546,15702473.015749779
20.7,0.1925550782,0.4305662442,True,False,1737800520000,18.5116471622,63297391.65349676
22.13,0.099667824,0.2228640296,False,False,1737813540000,10.6407705396,72726084.11456461
22.19,0.0969515991,0.2167903661,False,False,1737801360000,19.2359979664,38217464.898253456
28.03,0.0065849878,0.0147244804,False,True,1737812940000,22.9922200734,28506625.61844016
26.11,0.0159424468,0.0356483948,False,False,1737819360000,7.4943109904,26058093.476658605
24.16,0.0391340663,0.0875064325,False,False,1737792960000,13.9752890824,52099330.71411922
29.96,0.0027074159,0.006053966,False,True,1737837360000,5.4968913209,19465557.036077373
22.59,0.0806408277,0.1803183724,False,False,1737767040000,9.0500001748,19875258.20940216
24.59,0.0321036917,0.0717860371,False,False,1737804240000,10.0374642707,12024179.766636712
27.74,0.0075258399,0.0168282897,False,False,1737838260000,6.1288379388,4035851.755734036
24.09,0.0404161533,0.0903732663,False,False,1737820440000,10.4423743993,5902200.299545001
28.23,0.0060055803,0.0134288857,False,True,1737780840000,8.4979993197,756047.903020947
25.29,0.0232570687,0.0520043867,False,False,1737802020000,11.5993696236,4109507.164615756
23.02,0.0661538275,0.1479244553,False,False,1737815160000,22.4225275032,15869586.851554468
27.4,0.0088014652,0.0196806745,False,False,1738426980000,24.400840832,23170348.451185033
27.5,0.008405334,0.0187948982,False,False,1738409340000,10.904761728,22274384.816868145
24.6,0.0319561887,0.0714562102,False,False,1738386720000,13.3424161951,25059845.559962776
26.1,0.0160160338,0.0358129403,False,False,1738431960000,8.7209352847,34471592.29238681
24.08,0.0406027058,0.0907904103,False,False,1738378860000,18.961352417,53438187.010614805
23.18,0.0614546821,0.1374168468,False,False,1738381260000,12.2330783651,63594610.45764471
26.94,0.0108781483,0.0243242791,False,True,1738438200000,19.3021633997,55115373.41606858
23.82,0.0457672667,0.1023387195,False,False,1738454340000,11.1781619717,17760100.193622913
20.76,0.1873074177,0.4188321187,False,False,1738420320000,12.0593152413,13487997.273273272
25.82,0.0182202771,0.0407417781,False,False,1738378440000,17.8705060694,4973888.265090152
25.13,0.0250354255,0.0559809132,False,False,1738423260000,16.6001065134,5763536.49298394
26.93,0.0109283596,0.0244365549,False,False,1738430820000,3.6339554271,7821715.716916948
22.09,0.1015207872,0.2270073813,False,False,1738333560000,19.2240909884,18905648.38143234
23.99,0.042320908,0.0946324271,False,False,1738306680000,9.2304153359,7112686.274839131
18.72,0.4792421155,1.071617948,False,False,1738296720000,18.2459644812,16203071.60518164
25.9,0.0175612318,0.0392681082,False,False,1738313460000,14.8103566636,62011409.16833482
23.7,0.0483676488,0.1081533507,False,False,1738290120000,6.5531346755,49386912.38767418
31.22,0.0015154966,0.0033887535,False,False,1738311300000,14.3333193976,33481792.79572094
25.56,0.02053785,0.0459240286,False,False,1738319220000,16.8593797574,50464204.75212168
25.49,0.0212106988,0.0474285643,False,False,1738334880000,12.0185901847,36947225.46461927
27.05,0.01034082,0.0231227764,False,False,1738334400000,16.0767535281,38705662.04865913
22.05,0.1034081995,0.2312277636,False,False,1738335840000,14.4133188846,24989812.85798034
26.61,0.0126635356,0.0283165265,False,False,1738328520000,6.080491547,8552362.82911869
26.03,0.0165407416,0.0369862226,False,False,1738360080000,9.2249544322,10118763.843793755
25.79,0.0184737464,0.0413085527,False,False,1738341420000,8.2465845001,7928310.1233676
25.36,0.0225193047,0.050354696,False,False,1738353540000,10.6019830382,7219772.678764639
27.75,0.0074912618,0.0167509707,False,True,1738356480000,8.0640278593,1523804.666769137
27.26,0.0093876087,0.0209913311,False,False,1738286880000,14.1374991423,1677783.749748679
27.03,0.0104365024,0.0233367288,False,False,1738358400000,15.481159451,1543340.009341596
23.84,0.0453476699,0.1014004725,False,False,1738323360000,2.9816413707,26220037.344714176
24.13,0.0396784754,0.0887237683,False,False,1738349880000,10.4978659077,4872800.197199312
23.26,0.0592318063,0.1324463452,False,False,1738332120000,7.8304871787,21565998.615711752
26.14,0.0157237082,0.0351592805,False,False,1738331040000,13.7643737959,5171187.27095324
27.4,0.0088014652,0.0196806745,False,False,1738350960000,6.8091345638,3022408.420433175
18.71,0.4814541966,1.0765643117,False,False,1738296720000,18.2459646045,16203070.976870587
25.1,0.0253837029,0.0567596853,False,True,1738213440000,17.4920200063,21833713.772817664
20.02,0.263363131,0.5888978636,False,False,1738210620000,8.8196122053,9365762.381717063
27.4,0.0088014652,0.0196806745,False,False,1738231080000,7.1850330139,38150710.409195274
27.88,0.0070559416,0.015777565,False,False,1738238040000,4.0257849458,8197888.147949686
24.95,0.0271991277,0.0608190985,False,False,1738245060000,13.722662634,57219160.0639153
28.33,0.0057352846,0.0128244863,False,False,1738237380000,4.111911891,424322.674661353
26.14,0.0157237082,0.0351592805,False,False,1738264980000,13.275916109,1273149.755476535
24.72,0.0302381333,0.0676145215,False,False,1738196700000,15.6010558031,5845912.500260292
24.94,0.0273246732,0.0610998267,False,False,1738271220000,12.3457716175,1307205.695622248
24.53,0.0330031183,0.0737972161,False,False,1738252320000,8.5262806045,13725091.00301229
25.19,0.0243531406,0.0544552779,False,False,1738230420000,9.5337200734,6217218.183466616
25.33,0.0228325794,0.0510551996,False,False,1738266960000,11.3517187874,8376816.565296348
25.78,0.0185590173,0.0414992243,False,False,1738237080000,6.0735218673,11600222.60445113
20.02,0.263363131,0.5888978636,False,False,1738210620000,8.819612197,9365762.381717063
23.63,0.049952241,0.1116966065,False,False,1738975380000,29.3691632031,74036131.37684816
26.05,0.0163890951,0.0366471308,False,False,1739028480000,20.8458871328,58093579.03186882
26.58,0.012839703,0.0287104486,False,False,1738993860000,8.9828128285,2096099.98017081
